131002241224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06142,0.00598154_0.000706744_1.65644e-11,,0.0568543_6.1288e-08_0.0889258,0.00538436_0.238527_0.44522_0.452015,0.574636,0.535725_0.302778_0.7905,1,,,0.321774_1.98137e-05_0.0658464,,,0.00902011,0.00598154_0.00031419,,0.00489763_0.000706744,0.00538436,0.106322,,0.00489763_0.000147562,0.00489763,0.106161_2.25045e-05_0.118473,0.00598154,,0.00598154_0.000850687_1.69652e-10,0.06142,0.00673225,0.00271863,0.00489763,0.0012869,0.0417757_6.1288e-08_0.177195,0.00538436,,0.00538436_0.00176147_1.85438e-10_0.298295_0.0225632,0.00538436,0.071665,,,,0.808277,,0.122834,0.0668595_6.99789e-08_0.00987577,0.281546_0.093876,0.0668595,0.00489763,0.00598154_0.00144756,0.00385878_0.00123004,,0.00902011_0.000706744,0.00598154_0.000706744,,,0.00145198,,,,0.00489763_0.000706744,0.495455,,0.00449308_0.000529042,,,1,1.0_0.999948,1.0_0.999977_0.931432,,,0.0252402,0.00538436,0.00301432,,,0.115588,0.00673225,0.00489763_0.000850687_2.04438e-10,0.00489763_0.00144756,0.0000112106,0.576146_0.21651_0.434526,0.00120489,0.00598154_0.000771955,,0.00489763_0.000706744,0.00598154,0.00259183_0.000385028,0.0077056_0.000771955,0.00538436_0.000706744,0.777193,,0.631762_0.187189_5.45154e-08,0.321774,0.06142,,,,0.00598154_0.000850687,,0.0529618,0.00259183
,,0.00338373_0.00144756,,0.00598154,0.551173,,1.0_0.999973,,0.593341_0.578889,,0.0417757_5.45154e-08,,0.0188074_2.84089e-05,,0.00195642_0.000147562,0.00673225_0.000651827,0.00538436,0.00598154_0.000706744,0.00449308_0.0495998,0.00489763,0.0734649,0.0668595_6.1288e-08,,,,,0.0361816,,0.00598154_0.00144756_2.94752e-10_0.298295_2.0589e-08_7.2916e-14,0.00271863_0.00176147,,0.00449308,0.00338373_0.000771955_2.94752e-10,,0.298882_0.0649221,0.000676685,0.00598154,0.00338373_0.323553,0.0629933_0.0319674,0.831528_0.620469,0.249941_0.0501453,0.249941_0.0391377,0.115588_1.98137e-05,,,0.00673225,0.00489763,,0.0668595,,,0.00237112,0.00538436_0.000497894,,,0.170876_4.47525e-05,0.00271863_0.000651827,0.00415136_0.000564412_2.04438e-10,0.399354,,0.00318817_0.000706744_2.27739e-10,,0.758733,,1.0_0.99998,,1,1,,,,,0.00161853,0.00538436_0.000706744,0.00449308_0.000423342,0.00598154_0.000706744,,,,,0.0018905,0.00271863_0.000706744_1.35082e-10,0.00271863_0.000651827_2.04438e-10_0.189763,0.00318817_0.00144756,,,0.0734649_0.145353,0.353363,,0.374533,0.00598154,,,0.00673225_0.000706744,0.00598154,0.00673225,0.00673225_0.000445549,0.00673225_0.000706744,0.00489763_0.000706744
,0.0007102,,0.00385878,0.321774_0.103896,0.694516,0.995499,1,1,0.765739_0.619503,0.00598154_0.143409_0.316125,,0.00598154_0.000564412,0.00538436,0.00271863_0.000604932,0.00673225_0.000771955,0.00171723_0.000706744_1.85438e-10_0.0084455,0.00673225_0.000771955,0.0780616,0.236345_3.11936e-05,0.00318817,0.00902011_0.101244,0.0816808_0.350059_0.104_0.0020366,0.00489763,0.00385878_0.000604932,,0.00598154_0.000423342,,0.00598154,,,,0.00489763,0.00271863_0.00176147_1.69652e-10,0.00598154_0.211357,0.316815_0.0366107,0.00489763_0.106322,0.00489763_0.0307827,0.0801199,0.517293,0.697894_0.526628,0.736286_0.0922216,0.00318817,0.437579_0.0231812,0.281546,0.249941_3.90009e-05,0.00338373,0.0260147,,0.104138,0.00489763,,,0.00598154_0.00144756_1.56329e-10,0.00489763_0.000274005,0.224504,,0.00538436,0.00673225_0.0529618,0.0135242_0.774646,0.0668595,0.00489763_0.000706744,0.517293_0.0495998_0.774646,,1.0_0.999938_0.919434,1.0_0.999973_0.954613,1,1.0_0.99999,,0.00673225,0.00489763_0.000651827,0.00598154,0.00489763,0.0018905_0.000651827_1.69652e-10,0.00902011,,,0.00489763,0.0417757_6.1288e-08_0.0736844_0.341782,0.312659_0.345669_0.75495,,0.00489763,0.00237112_0.000706744_2.27739e-10,,,0.00598154_0.000604932,0.00673225_0.00176147_1.12171e-10,0.00285872_0.00176147_0.044487,,,0.0668595,0.0156723_5.45154e-08,,0.00489763,0.00271863_0.00144756,0.0568543_7.56815e-09,0.00489763,0.00598154,,0.0209245_6.99789e-08
0.00538436,0.00489763,0.00489763,0.00538436,0.00489763,,,1,,,,0.00195642_0.000706744,0.0225706_0.0481051,0.0417757_6.1288e-08_0.0120808,,0.00538436,,,0.00902011_0.000651827_0.0652173,0.249941,0.00489763_0.00176147_1.56329e-10,0.00538436,0.00538436,0.0417757_5.45154e-08,,0.00489763_0.000651827_2.04438e-10_0.138962,,0.0495998,0.00673225_0.000470251,0.00598154,0.00598154_0.000850687,0.00489763_0.00176147_0.0133419,0.00247649,0.000388981,0.00538436,0.374533,0.00598154,0.06142,0.231715,0.631762,0.645546_0.302778_0.731253,0.321774,0.56938_4.47525e-05,0.118445_0.0501453_6.99789e-08_0.106667,0.00489763,0.00598154_0.107836,0.00538436_0.000706744,,0.00673225,0.00489763,0.00489763,0.00902011_0.000706744,,0.000653569,0.00598154_0.000651827,0.00902011_0.000706744_9.14471e-11,0.00161853,,0.00538436_0.000706744_0.122005_0.270161,,0.0668595_0.44522_0.270161_2.99058e-08,0.00598154_0.000339112,0.00673225_0.126339,,1.0_0.999979,1.0_0.999971,1,1,1.0_0.999992_0.931432_1.0,0.00301432,0.00090012_0.000706744_1.52706e-11,,0.00538436,,0.000406509,,0.00598154,,,0.574935_0.264713_0.582441_0.923544,,0.000625115,0.00385878_0.00176147_2.94752e-10,0.0017713,0.00489763,0.00673225_0.000706744_2.94752e-10,0.00598154,0.00360538,,,,,0.00489763_0.000564412_1.56329e-10_0.2088,0.00247649_0.000604932_2.94752e-10_0.0903886,0.00673225,,,0.00489763_0.0319674,,
0.249941_0.0801754_5.45154e-08,0.00673225,,,0.00242263_3.46332e-05_0.00928696,0.576146,0.917305,,0.988096_0.420829,0.73221_0.477644,0.00673225,,0.00259183_0.000706744_0.0587234,0.00489763,,0.00489763,0.00449308,0.00360538_0.00176147,0.0816808_4.90894e-08,0.00489763_0.000604932,0.00902011_0.00176147_2.04438e-10,,0.281546,,0.00598154_0.000368385,,,0.00161853_0.000150117,,,0.00259183_0.000706744,,,0.00598154,0.00673225,0.631762,,0.0016664_0.000445549_2.94752e-10,0.249941_6.45605e-05,,,0.632344_0.284898,0.00318817,,0.321774,,0.00171723_0.000564412_2.04438e-10_0.189763,,,0.0668595_5.45154e-08,0.00598154,,,0.00195642_0.000771955,0.000388981_0.000706744,0.00259183_0.00176147_0.0164924,,,,0.186182,,,,1,1.0_0.999971_0.994185,1.0_0.999948_0.973391,1.0_0.999971,1.0_0.999977_0.970123,0.897542_0.86959,0.697894_0.0816808,,0.00902011,,,,0.00171723_0.0857173_6.1288e-08,0.00673225,,0.00415136,0.574935_0.12808,0.00902011_0.00144756,0.00673225,0.00538436_0.00144756_2.94752e-10,0.00259183_0.00176147,0.00237112,,0.00538436_0.000706744,0.00489763_0.00144756,0.196505_0.110238,,0.375224_0.0659559,,0.0319674_4.09375e-08_0.0533519,0.00285872_0.000706744_2.04438e-10_0.173892,0.00149028_0.00176147,,0.00538436,,,0.00182893_0.000706744
,,0.00673225_0.106322,,,0.697894_0.102856,0.992075,1,0.884437,,0.321774_0.0466639,0.00489763,0.00598154_0.06142,0.00301432,,,,0.00318817,0.00157337_0.000706744,0.00902011,0.00489763_0.000706744,0.00538436,0.0645775,,0.00195642_0.000385028,,0.108917_3.11936e-05_0.118473,0.00598154,0.00673225_0.000564412,,,0.000693034,0.00259183,0.0077056,0.0816808,,0.00449308_0.06142,0.00489763_0.100345,,0.0378619_0.644411_0.322563,,,,0.00598154_0.0292297,0.00145198,0.321774,0.00538436,,0.00415136,0.0816808,0.00489763,,0.0332525_6.1288e-08,,0.00673225_0.00144756,0.00902011_0.106322,,0.00338373_0.000651827,0.00237112_0.00176147_2.04438e-10,0.109572_0.105054_0.1872_0.072919,0.456139_2.61045e-05_0.0367687,,0.0668595,1,1,1.0_0.999983,,1,0.942361_0.86959,0.374533_0.0659559,0.0077056_0.000651827,0.00538436,0.00271863_0.000706744_2.94752e-10_0.109553,,0.0813049,0.0795252,0.00538436_0.000771955,0.00538436_0.000497894_6.2498e-11_0.0493012,0.00247649,0.306568_0.212182,0.0668595_5.45154e-08,,,0.00318817,0.00237112,0.00385878_0.000706744_8.0302e-11,0.0179071_6.99789e-08,0.00538436,,0.645546_0.320044_0.483694,0.631762_0.0264301,0.00338373_0.000706744_2.94752e-10_0.173892,0.00489763_0.000706744_0.314217,,,0.0417757_6.1288e-08_0.0711512_9.55468e-06_0.00018267,0.0016664_0.000604932,0.00598154_0.00176147,,
0.249941,0.00145198_0.000423342,0.000487479_0.000706744,0.00489763_0.000706744,0.447081,0.509002_0.345669,,,0.770891,,0.321774_0.0391377,0.00449308,,0.00538436,0.00598154,,0.00385878,,,0.00449308,0.00598154,0.00673225_0.106322,,0.00598154_0.00144756_2.04438e-10,0.00138106_0.000651827,0.00161853_0.000771955_2.94752e-10,,,0.00338373,0.000846752,0.00673225,0.00538436,,,,0.15939_0.0454299_0.203677_0.0425295,,0.0816808_5.45154e-08_0.0686821,0.167914,0.00538436_0.270054,,,0.0346517,,0.353363,,0.00598154,,0.00598154_0.00176147,,,,0.0021855_0.00144756_2.04438e-10,0.0077056,0.00598154_0.000706744_1.56329e-10,0.00247649,0.00538436_0.000368385,0.00538436,0.000532388,0.108917_0.292571,0.309692_0.131945,,0.0734649,0.932744_0.780364_0.992827_0.925687_1.0,1,1,1.0_0.999986,,0.897542,,,0.00489763_0.00176147,,,0.00902011,,0.00271863,0.00161853,0.00449308,0.321918_0.294839,0.619865_2.10689e-05,,,0.00489763,0.00161853_0.00107021_2.94752e-10,0.00489763_0.000651827_1.85438e-10,0.00902011,0.495455,0.437579,0.545367_0.515901,0.0289232,,,0.00598154_0.000706744_3.30666e-11,,,,0.00385878_0.00144756_0.0366923,,0.00489763_0.000706744_9.58789e-11
0.00598154_0.06142,0.00318817,0.000399737_0.000604932_2.94752e-10_0.261066_1.77765e-08,,0.0734649_0.511913_0.133204,0.314851_0.14268_0.657234,0.776487_0.508855_0.911437_0.586238,1,0.897542,0.736286_0.388558_0.566581,0.476972,0.0668595,0.00538436,0.00538436,0.00489763_0.000706744,,,0.00538436,0.00489763,0.0734649,0.00933293_1.00404e-08,0.0668595,,0.00489763,,,0.0417757_6.1288e-08_0.04011_1.77765e-08,0.0668595_0.00843181,0.00902011,,0.00538436,0.00338373,0.00538436,0.0016664,0.262048,0.0332525,,0.0421557_0.0588831,,,,0.0668595,0.00902011,0.0801199,0.517293_0.103896_0.173186,0.0077056_0.000604932,,0.0296868,0.00171723,0.249941,0.00259183,0.000483393_0.000706744_0.290307,,0.00538436_0.000706744,0.00538436,0.00489763,,0.00673225_0.000706744,0.00902011,0.391224_3.90009e-05_0.0105855,0.0440759,0.00598154,,,,1.0_0.994105,1.0_0.999973,1,,0.00338373,0.00103022,0.00489763,0.00538436_0.00144756,1.81053e-07_1.68391e-05_0.118473_2.56062e-06,0.00385878_0.00176147_2.94752e-10,0.00673225,0.00538436,,0.00157337_0.0495998,0.765739,,0.00354769_4.89826e-13,,0.00489763_0.00176147,,0.00538436_0.000771955,,0.00538436_0.125115,0.437579,0.560648_0.409044_0.490107_0.107138,,0.00598154,0.0319674_6.1288e-08,,0.00538436,0.00360538,,,0.00538436_0.000651827,0.00415136_0.000651827_1.69652e-10
0.0668595,0.00538436,,0.00338373_0.000850687_1.85438e-10,,0.777193_0.3287,,1,0.907914,0.804261,0.626802_2.84089e-05,,,0.0296868_6.1288e-08,0.00000120097,,0.00449308,0.00489763_0.000706744_2.27739e-10,0.170876,0.00902011_0.000706744,0.00040252_0.00144756_2.27739e-10,0.00673225,0.249941_3.90009e-05,0.00902011_0.000706744_0.0652173_0.0561635,0.00489763_0.000368385,0.00318817,0.00489763_0.000368385,0.00449308_0.000706744,,,0.00598154_0.00144756_2.94752e-10_0.160458_1.1971e-07,,,0.00673225,0.00157337_0.000651827_0.0772015,,0.00449308,,0.391224_3.90009e-05,0.517293,0.650456_0.632411,0.731367,0.0620674,,0.484326,0.115588_2.10689e-05,0.0016664_0.000651827_2.27739e-10_0.060986,0.00318817,0.00033888,0.00598154,0.00489763_0.000564412,0.0017713_0.000212959_1.0076e-10_0.160458,0.00902011_0.000771955_0.0652173,0.00338373,0.00385878_0.000706744_2.04438e-10_0.148942,0.0319674,0.0495998,,,0.311534,0.42945,,,0.808277_1.0_0.673218,1,1.0_0.999973,1.0_0.999938_0.936147,1.0_0.999977_0.965914_1.0,0.84374,,,0.00598154,,0.00449308_0.00123004_2.94752e-10_0.261066,0.00489763_0.0568543_5.45154e-08,,0.00138106,0.000929435,0.0668595_0.316125,0.310005,0.00673225_0.00144756,0.00489763,0.00673225,0.0153993,0.000618387_0.000604932_1.69652e-10_0.122525,0.00489763_0.00144756,0.00338373,0.00195642_0.000651827,0.147803,0.574935,0.106322,0.00338373,,,0.00489763,0.00237112,,,0.0361816_2.89231e-08_0.00613471,
0.260957,,,0.00259183,0.0734649_0.325763,0.597317_0.267976_0.879429,0.892214,0.959029,0.897542_1.0,,0.167914_0.00534795,0.00944835,0.00673225,0.0417757_0.135547,0.00673225_0.000771955,0.00538436_0.000706744,0.000426274,0.00318817_9.46108e-05,0.00538436_0.106322,0.00598154,,0.00171723_0.143409,0.0016664,0.00538436_0.000604932,0.00271863_0.000706744,,0.00338373_0.000706744_1.85438e-10,0.00598154_0.000564412,0.0077056_0.000706744,0.00237112_0.00144756,0.00598154,0.00449308,,0.000859487,0.00598154,0.251978,,0.0908978,,0.437579_0.0391377,0.849613,,0.0668595_5.45154e-08,0.299366_0.0466639_5.45154e-08,0.495455_0.0391377_0.308487_0.264007,0.249941,,0.00598154_0.000706744,,0.00271863,0.00385878,,,0.00489763,,0.0077056_0.000706744,0.00247649_0.000651827_0.122005_0.118473_8.7169e-06,0.00247649,0.00538436_0.000706744,,0.00598154_0.000212959,0.00285872_0.000368385_1.56329e-10_0.0312863,0.0668595_0.167553,,0.990467_0.999213,1,1.0_0.999938_0.940237,1.0_0.999938_0.902054_1.0,,0.79943,0.00538436,0.00489763_0.000850687,0.00318817_0.000445549,,0.00415136,0.00598154_0.000353137,0.00149028_0.000243005_2.04438e-10_0.138962,,0.00673225_0.264303_0.391884,0.352721_0.22233_0.44522,0.500616_0.0922216,,0.00673225_0.000706744,,0.00125834_0.000706744,0.00538436_0.000706744_1.69652e-10,0.00598154,0.00538436_0.000771955_0.0707058,,0.777193_0.336516,0.402677_0.172936_0.149862_0.127993,0.00598154,0.00247649_0.000651827,0.00449308_0.000771955,,0.00598154_0.00144756,0.00598154,0.0077056_0.000385028_0.0946924,0.00902011,0.00237112
0.112541_0.126339,,,,,,,1,0.897542,0.917305,,,0.00538436,0.00489763,0.00271863,0.00247649,0.00360538,0.00489763,0.00538436,0.00538436_0.0841099,0.0374718_2.84089e-05,0.00598154_0.105952,0.176498,,0.00598154_0.000224031,0.00538436,0.00449308,,0.00673225_0.000564412,0.00489763_0.00144756_2.04438e-10,,0.00598154_0.000706744_2.04438e-10_0.138962,0.00598154,0.00598154_0.00144756_2.04438e-10,,,,0.00598154_0.00144756,,0.00538436_0.399394,0.831528,,0.0656082_0.0264301,0.0569115,0.321774,0.0277237_6.1288e-08,0.00271863_0.00011921,0.00489763,0.00318817_0.06142,0.102315_0.0668595,,,0.122283_3.46332e-05_0.0627775,0.00598154_0.00144756,0.00598154,0.0190821,,0.00489763_0.00107021_7.71647e-11,0.00489763_0.0876251,0.437579,0.281546_3.11936e-05_0.0123058_2.38021e-16,,,0.897542,1,1,1.0_0.999973,1.0_0.999973,1,0.374533,0.00673225,0.00489763,0.00338373_0.000403266,0.000872613,0.0568543_0.0977395,0.00538436_0.000706744,0.00247649,,,,0.00673225,0.00449308,0.00598154,0.00538436,0.00673225_0.000706744_1.85438e-10_0.0157061,0.00538436,0.000417043_0.000706744,,0.395941,0.777193_0.529488,0.400203_0.283458_0.556775_0.0452776_0.0782605,0.06142_6.1288e-08,,0.00161853_0.00107021_2.94752e-10,0.00449308,,0.0077056,,0.0332525,
0.386047,,0.00285872_0.000771955,0.00538436,0.00338373_0.0668595,0.671768_0.302778_0.706326,,1.0_0.999997,,,0.574935,0.00271863_0.0332525,,,,0.00489763,0.00538436_0.000706744,0.00449308,0.00538436_0.00176147_0.122005,0.00301432,,0.00318817,0.0568543,0.06142,,0.00489763,,0.00338373_0.00144756_2.04438e-10_0.0669291_4.98981e-09,,0.00489763_0.00144756,0.000994259_0.000706744_0.0062691,,,0.000532525,0.00360538_0.00176147,,0.00489763,0.000547722_0.00176147,,0.109572_0.0454299_0.341252,,,,0.391224,0.374533_0.172936,0.249941_0.0345433_5.45154e-08,,0.00598154,0.00318817,0.0668595_0.0465242,0.00598154_0.000771955,0.00598154,0.147803_3.90009e-05_0.118473,0.00538436,0.00271863,,0.00271863_0.000706744,0.00538436_0.00144756_2.27739e-10_0.115678,0.000487479_0.000706744_0.122005,,,,0.495455,0.897542,1.0_0.999975_0.978617,1.0_0.999975_0.925933,1,1.0_0.999991_0.976003,0.897542_0.691009_0.812537,0.0922216,0.000684761_0.000651827,0.00338373_0.000706744,0.00598154_0.000850687,0.00598154,0.00415136_0.000771955,0.00259183,0.00285872_0.000423342,0.0017713,,0.445925,,0.00149028,,,,,0.00538436,0.074363,0.127525_0.122823_0.316125,,0.714843_0.0277099,0.06142_0.135547,0.00489763_0.000706744_1.85438e-10_0.0609567,0.00598154_0.000850687_0.00372739,0.00598154,0.00489763_0.000706744_2.94752e-10,0.00489763,0.00673225_0.115405,,
0.249941_0.146776,,0.00489763,,0.00673225_0.299891,,0.777193,1,1.0_0.999995_0.925933_0.702072,,0.281546_2.10689e-05_0.0391444,,0.0668595_5.45154e-08,0.00538436,,,0.00237112_0.000771955_2.27739e-10,0.00489763_0.000771955,0.00538436_0.00176147,0.281546_2.25045e-05,,,0.123902,0.000929435_0.00144756_0.122005,0.00489763_0.00144756,0.00301432,0.0165553,0.00171723_0.00144756,0.00489763_0.000771955,,0.0077056,,0.00538436,0.765351,,0.266896,0.0771363_4.47525e-05,0.00259183_0.00176147,0.00489763_0.0119904,0.00489763_0.20542_0.657234,0.674641,0.697894,0.0378619,0.0466639_6.1288e-08_0.0820929,0.309405,0.00598154_0.00176147,0.00489763_0.000706744_1.56329e-10_0.173892,0.0179071_5.45154e-08_0.0533519,,0.00538436_0.000850687,0.00598154_0.000445549,0.06142,0.0346517_6.1288e-08,0.00104921_0.000250072,0.00108938_0.000250072_1.26477e-10,0.00538436,0.00598154,0.00195642,,0.631762_0.155528_0.60208,,0.00489763_0.000445549,0.00598154_0.551657,0.73223_0.643099,1,,1.0_0.999948_0.925933,1.0_0.999948_0.925933,1.0_0.802796_0.852767,0.697894_0.0454299,,,0.00598154_0.000651827_1.85438e-10,0.0018905,0.0269329,0.00902011_0.00176147,,0.00415136_0.00176147_1.56329e-10,0.000834393,0.736286_0.317316_0.749729,0.00285872,0.00538436_0.000470251,0.00271863_0.000353137,0.00598154_0.000706744,0.00090012_0.00176147_2.94752e-10,0.00489763_0.000706744,0.00449308,0.06142,,,0.281546_0.0734649_0.816328,0.00598154,0.00673225_0.00144756,0.00449308,0.00489763,0.00538436,0.00195642_0.000706744_9.14471e-11,0.00598154,0.0151359_6.1288e-08_0.0561635,0.00449308
,0.00598154_0.000651827_1.44936e-10,0.00673225_0.00176147,,,0.553578,0.808277_0.652349,1,,0.495455,0.0734649,0.012937_6.1288e-08,0.129747_2.41635e-05_0.0620023_2.97813e-16_6.11763e-06,0.00202717_0.000651827_0.122005_0.133204_3.64109e-06,,0.00673225,,0.00318817,0.0397167,,,0.00598154_0.106322_5.45154e-08,0.00673225_0.192343,0.281546,,0.06142_0.0917127,,0.00489763,0.00489763,0.00489763,0.000639023_0.000651827,0.00360538,0.00538436,0.00673225_0.000771955,0.109572,0.281546,,0.00598154_0.000706744,0.147803_0.0529618_3.07272e-08,0.06142_0.350059,,0.674641,0.112541,0.281546_0.0156578,0.06142,0.270094_0.0816808_4.46448e-08,0.00598154,0.00598154,,0.353363,0.00598154,0.00247649,0.00598154,,0.00538436_0.00144756,0.00301432,0.0568543_3.2771e-08_0.177195_9.55468e-06,0.00673225,0.00108938_0.000604932_2.27739e-10_0.157601,0.00598154_0.220614,0.321774,0.00449308,,1,1.0_0.999985,1.0_0.999973,1.0_0.999977_0.902054_1.0,1,1,0.0816808_4.90894e-08,,,0.00489763_0.000651827,0.0077056_0.000771955_5.25031e-11,0.00598154,,0.00538436,0.00489763_0.00144756_1.69652e-10,0.0017713,0.635081_0.367484,0.417379_0.0501453,,,0.00103022,0.00673225,0.00415136,0.00538436_0.000651827,0.0668595,0.872594,0.808277,0.495455,0.0252402_1.44704e-08,0.00489763_0.00144756,0.00489763,,,0.00489763,0.00598154,,
0.0495998,0.00538436_0.000250072,0.0077056,,,,1.0_0.622722,,1.0_0.757441_1.0,0.631762_0.57575,0.610981,0.00247649,0.391224,0.00538436_0.000353137,,,0.00598154,0.00598154,0.167914,0.00598154,0.00598154,,,0.00673225,,0.106322,0.0437666_1.98137e-05_0.00250917,,0.00598154,,0.00538436,0.00538436,0.0018905,0.00153068,0.131919,,,0.224504,,0.00538436_0.220614_0.606074,0.777193_0.604506,,,0.00538436_0.000445549,,,0.00415136_0.000651827_2.27739e-10_0.2088,0.00489763,0.00538436_0.0529618,0.224504_1.40689e-05,,,0.0734649,,0.00902011,0.00489763,0.00489763,,,0.102158,0.0734649_4.90894e-08,0.00259183,0.649358,0.99109_1.0,1,1.0_0.999975,,1.0_0.999948,1.0_0.759187_0.907906,0.0734649,0.00489763_0.000706744,,0.00449308,,0.00171723_0.000706744,0.00538436_0.000706744,,,0.00259183_0.0568543_0.40785,0.437579,,0.000788394,0.00673225,0.00538436,0.00415136_0.000771955_2.04438e-10_0.2088,0.0000168465,0.00318817_0.00176147_1.69652e-10,0.00195642_0.154911_0.243882,0.171418_0.384232,0.674641_0.190919,,,,0.00227448,,0.00391406,0.00489763_0.000706744,,0.00598154,
,0.00247649_0.00144756,,0.00598154_0.00144756,0.00117985_0.000385028_1.35082e-10,0.409678_0.378661,0.583948_1.0,,0.998653,0.629315_0.467164,0.00673225,0.00489763_0.124197,,,0.00538436,0.000245645,0.0077056_0.000651827_9.79278e-07,0.00902011_0.00144756,0.06142_5.45154e-08_0.135809,0.167914_0.0440759_6.1288e-08,0.00449308,0.00598154_0.000706744_2.27739e-10_0.243505,,,0.000960744,0.00489763_0.000706744,,,0.00538436_0.000706744,0.00598154,,0.00385878,0.00489763_0.000651827_2.04438e-10,,0.249941_0.0373883,0.214174_0.0489981,0.249941_2.10689e-05,0.00489763,0.0922439_0.0356597,0.239367_0.122823,0.690287,,0.353363_1.87062e-05,0.331959_0.110238,,,,,0.00538436_0.00144756_0.0520965,0.00449308,0.0146362_1.82205e-08_0.0969946,,0.00538436,0.00538436,,,0.0541204_0.0307827,0.00538436,0.000371495,0.666282,0.00538436,0.0077056_0.000706744,0.514941,1.0_0.590467,1.0_0.999987,1.0_0.999973_0.963318,1,,,,0.00338373,0.00043266,0.00385878,0.00538436_0.000445549_1.5637e-11,,,0.00673225_0.00144756,0.00538436,0.00415136,0.574935,,,,0.00543879_1.00745e-12_0.0333138_1.44478e-06,0.00449308,0.00489763_0.000604932_2.04438e-10,0.00538436_0.00144756,0.00489763_0.0836003,0.437579,,0.530931_0.040792_0.350059_0.186432_0.1877_0.00316808,0.0568543,0.00538436_0.000353137,,0.00598154_0.000850687,0.00538436_0.00144756,0.000366786_0.00144756_2.94752e-10,0.06142,,0.00538436
,,0.00598154,0.0077056_0.00176147,0.321774,0.674641,0.911692,1,,0.892214,0.42945_0.126339_0.316125_0.0368591_0.000703822,0.00489763,,0.00538436_0.000771955,0.00538436_0.000706744_2.27739e-10_0.0493012,,,0.00338373_0.00144756_2.27739e-10_0.0831115,0.00538436,,0.00538436,0.0346517,,,,0.00598154_0.000706744,0.00538436_0.000385028_0.0135578,,0.00489763_0.00176147_2.94752e-10,,0.0007102,0.00449308,0.00598154,0.00195642_0.000604932,0.06142,0.318477,0.00538436,0.00489763_0.00176147_0.063575,0.0668595,,0.892214,,0.391224,0.16346_2.41635e-05_0.0969946_6.11763e-06,0.0629933_0.0568543,0.00673225_0.000423342,0.00285872,0.00489763,0.00489763,,0.00103022,0.144098,0.222619_5.27129e-05_0.0969946,,0.00489763_0.000771955,0.00538436_0.000771955_0.0877275,0.00271863,,0.00161853_0.0699177,0.645546,,,0.00285872_0.00144756_0.314217_0.599261,0.897542,1.0_0.999971,1.0_0.999973,1.0_0.999975_0.973391,1.0_0.999977,0.897542_0.600143,0.843158_0.0998834,0.00673225,,0.00259183_0.000771955_1.69652e-10_0.189763_2.68919e-08,0.00338373,0.00489763_0.00176147_2.04438e-10,0.00106891,,,0.00338373,0.446379,0.471738_0.0207111,0.00538436_0.000706744,,0.00449308,0.00123103,0.00161853_0.000706744_2.27739e-10_0.0903886_1.14255e-08,,0.0077056_0.154088,0.925841,0.453385,0.0323828,0.00489763_0.0659113,0.00538436_0.000243005,0.00538436_0.000771955,0.00598154_0.000604932,0.00489763,,,0.00360538,0.00538436_0.000385028
0.00598154_0.0568543,0.00673225,0.00271863,0.00538436_0.000706744_1.85438e-10,0.00338373,,0.700847_0.526159,1,0.867108,0.687651_0.317316,,,,,,,5.59937e-09_3.90009e-05,0.00338373,0.00285872_0.00176147,,0.00489763_0.000604932,0.00673225,,0.00598154,,0.00538436_0.00176147,0.281546_2.84089e-05,0.00489763,0.00598154_0.000947682,0.00598154_0.000706744,,0.00673225_0.00176147,,0.00489763_0.000564412,0.321774_0.0319674,0.256491,0.0992062,0.0668595,,,,0.792487,0.00271863_0.146929_0.644411,0.0077056_0.270054,0.22205_0.0440759_6.1288e-08_0.186432,0.0734649,0.00538436,0.00489763_0.00176147,,0.00489763_0.00176147_0.0468129,0.00538436,0.00489763_0.0751484_0.105841,0.155643,0.00237112_0.00144756,0.00385878,,0.0668595,,0.00902011,,0.0734649,,0.437579,,,,1.0_0.999975_0.925933,,1,0.573265_1.35182e-05,0.00489763_0.000771955,,0.00489763,0.00538436_0.000850687,,0.00598154_0.00176147_2.94752e-10,0.00538436_0.000771955,0.00538436_0.000529042,0.106322,,0.000653569,0.00449308,0.0077056_0.000706744,,0.00271863,0.00171723_0.000706744_2.27739e-10,0.00301432_0.000651827_0.0200409,0.0568543_4.90894e-08,,,,0.00489763_0.0982558,,0.00598154,,0.00598154_0.000706744_1.85438e-10_0.00394903,,,,
